K00541,0,0,0,0,0,0,0,0,0,0,0
K00542,82,22,27,32,58,37,23,40,47,38,22
K00543,0,14,7,1,9,14,7,0,0,4,2
K00544,4112,2006,2346,1147,8636,2188,1641,5301,1442,2162,1773
K00545,138,362,361,174,41,410,365,395,229,391,228
K00547,6307,2102.5,3016.5,3160,4827,2145.5,3355.5,3444.5,1727,3608,3667
K00548,20977,30644,25678,18018,44441,24837,21300,22879,25491,24151,18860
K00549,6900,7942,5968,5720,14991,7264,4895,7458,6434,5305,9471
K00550,17,17,27,25,2,20,4,46,46,14,38
K00551,0,0,0,0,0,0,0,0,0,0,2
K00552,0,2,0,1,1,0,1,7,5,0,0
K00553,0,0,0,0,0,2,0,1,0,0,0
K00554,12112,14604.5,13352.5,12073,12875,15181,11305.5,14524.5,11189,14315.5,16983
K00555,370,3373,412,372,2970,993,241,996,2005,289,543
K00556,705,1395,3222,2051,825,1397,3288,1627,987,3527,1886
K00557,2023,856,539,459,835,1042,353,870,903,668,683
K00558,7277,10269,8203,8205,10261,8323,7633,9635,7304,8226,11015
K00559,490,950,266,250,721,609,177,863,1115,265,207
K00560,8858,9752,5712,6429,9275,9020,4455,9508,7371,7281,10860
K00561,2,3,7,12,8,2,11,5,8,5,3
K00562,0,0,1,0,0,0,0,0,0,0,0
K00563,203,257,45,37,376,127,34,74,221,26,58
K00564,964,638,326,605,1219,701,238,784,628,272,869
K00565,193,731,92,77,60,234,97,221,484,85,107
K00566,16641,14599,19173,16276,20728,16434,16199,17844,10887,19645,18040
K00567,3566,3462,3016,2596,5715,3406,3046,4051,2596,3241,5134
K00568,10471,6136,7881,7641,9590,7478,7399,8091,5237,8811,9043
K00569,1392,631,272,421,1938,509,254,646,480,230,692
K00570,35,66,162,39,120,65,177,165,55,98,33
K00571,2170,2928.5,2639.5,2994.5,5784,2121.5,2765,2862.5,1695.5,3272,4091
K00572,0,0,0,0,0,0,1,2,0,0,0
K00573,5671,4856,3920,3735,7099,5148,3280,4364,4497,3672,5132
K00574,30014,15829,25098,21839,34260,19151,24014,20079,12136,24633,22673
K00575,357,665,340,371,1173,578,300,531,518,285,519
K00577,41,15,1,0,870,0,0,0,15,1,0
K00586,149,623,138,164,61,374,100,448,593,139,213
K00587,74,286,75,51,6,175,40,147,225,48,51
K00588,2108,1172,1755,1344,3545,1202,2152,1287,752,1785,1097
K00589,71,69,48,15,1,58,9,144,134,23,26
K00590,559,2541.5,4235.5,5372.5,3440,3400.5,4464,5072.5,2046.5,6154,6044
K00591,94,263,239,208,151,256,214,173,307,236,217
K00592,63,502,26,29,0,255,11,60,439,36,25
K00594,65,66,103,115,79,159,57,132,130,133,96
K00595,1628,4162,7164,4578,2082,4770,6295,3493,3342,6534,5080
K00596,23,347,128,49,721,239,75,150,213,44,108
K00597,66,117,70,37,17,109,39,135,166,53,57
K00598,23,433,572,275,243,394,700,348,231,532,193
K00599,97,754,81,52,8,293,40,127,568,56,50
K00600,21289,24781,25960,23134,29601,24706,20575,33914,18969,27413,30074
K00601,22,247,41,26,94,111,72,34,207,50,39
K00602,25834,34881,28485,24976,30909,32598,25431,29738,22826,29978,38508
K00603,65,542,204,116,397,314,164,607,178,160,216
K00604,13454,10188,14616,10790,16184,10603,14091,11549,8240,13649,11624
K00605,58591,37439,43947,36473,62973,40409,35239,50013,27959,51723,46439
K00606,11078,14872,14822,12389,15672,15181,12893,15759,9761,15396,18195
K00608,11,5,23,15,9,17,12,16,26,2,26
K00609,14583,15282,17543,13687,22369,13831,14592,16045,9667,16465,16064
K00610,104,1139,234,224,2291,526,245,816,456,177,343
K00611,11821,12698,15244,12625,19260,12592,13340,15038,8706,15995,13864
K00612,16505,15642,16365,14548,25456,16531,16128,17632,11961,19144,20916
K00613,8334,4861,7795,6282,6308,6010,6615,9522,4231,9436,7109
K00615,42565,43573,44501,40433,57592,47568,36247,56042,34294,48437,57165
K00616,8492,16497,15968,14436,11828,15226,14886,13936,10390,19037,21658
K00618,0,0,0,0,0,0,0,0,0,0,0
K00619,5,101,21,13,278,46,15,9,116,4,11
K00620,13359,10807.5,16673.5,13166,15751.5,12633.5,15936,12403.5,8401,17587.5,14497
K00621,85,326,82,54,1251,166,99,107,255,83,67
K00622,0,0,3,2,0,3,0,0,1,1,0
K00623,0,0,6,2,0,7,1,7,1,4,1
K00624,217,190,239,117,48,179,121,161,175,91,108
K00625,8379,4545,6457,5569,8528,5868,5148,7401,3553,7657,6600
K00626,36432,60285,29206,27969,47715,52164,20991,47647,47418,29256,51351
K00627,18837,18698,20549,17635,19933,20338,17664,20435,13591,20752,22400
K00628,0,0,1,0,0,0,0,0,0,0,0
K00629,0,3,6,0,21,6,3,7,2,3,2
K00630,115,337,54,66,2,254,24,194,264,40,69
K00631,472,1642,995,1229,2348,1571,818,1336,1246,903,1859
K00632,11085,14913,8706,7829,17243,12603,6021,14169,10536,8632,12276
K00633,82,82,72,49,125,42,77,87,49,55,59
K00634,50,106,108,136,174,141,65,197,87,36,121
K00635,42,531,30,60,331,248,14,126,314,41,67
K00637,1,3,11,4,4,5,3,5,2,4,2
K00638,86,99,76,98,106,82,66,96,83,60,87
K00639,6972,6777,3940,4927,10607,5456,2568,9072,4773,3331,6179
K00640,8215,7337,9956,8881,7963,8179,8153,9381,6074,10438,11132
K00641,19652,12824,15091,12649,22950,16655,13502,15515,11054,18093,16104
K00643,2294,4741,3665,5570,2563,5208,3047,5696,4189,4975,9680
K00645,13098,10030,14088,11538,13694,10102,12601,12942,8325,14138,10478
K00646,25,38,5,4,8,11,11,8,14,6,5
K00647,18301,14236,15281,15194,15573,17299,10862,20435,12241,16654,21575
K00648,10589,14191,10892,9655,13625,12654,8715,14049,11043,11890,12005
K00649,29,28,17,17,18,28,19,19,31,25,8
K00650,6,2,13,0,1,4,6,0,2,3,3
K00651,3421,3945,5757,4890,4831,3609,4807,4306,2776,5414,5345
K00652,2730,4313,6393,3728.5,5179,3742.5,5774,3442.5,3241,6462,2489.5
K00653,55,55,54,54,25,107,45,70,117,48,65
K00654,455,2420,396,318,95,1062,155,832,1884,272,317
K00655,9430,7952,10165,8426,10660,8013,9843,7643,6247,9398,8362
K00656,69,502,5,2,4,289,0,24,534,7,0
K00657,974,468,299,410,854,650,276,518,505,422,478
K00658,21210,13277,16103,15876,16532,17094,13121,19731,11137,17686,20626
K00659,5,0,1,3,2,2,0,2,1,1,3
K00660,4,25,4,3,0,8,2,0,10,5,6
K00661,744,618,765,869,1181,758,903,944,438,995,1019
K00662,164,89,146,65,310,120,167,80,111,127,62
K00663,9,34,51,10,7,46,37,4,3,44,22
K00665,125,181,301,171,89,268,148,198,224,153,193
K00666,31947.5,39388,29576.5,25473,44209.5,39373,22290,34718,32656.5,31610.5,37188
K00667,283.5,132,133.5,56.5,104,155,75.5,98.5,136,81,84
K00668,217.5,78,103.5,25.5,67,112,57.5,51.5,102,54,64
K00669,0,0,0,0,0,0,0,1,1,1,0
K00670,75,256,87,58,16,117,27,130,252,54,69
K00671,394,843,225,140,85,432,102,410,747,184,149
K00672,423,309,561,217,501,490,462,480,309,440,283
K00673,537,289,188,399,606,216,232,309,230,189,432
K00674,12196,8716,9233,8847,9750,9901,7673,12784,7520,9954,13140
K00675,62,169,37,27,99,84,13,74,111,29,28
K00677,9298,6290,10197,8840,9666,7506,9171,9804,4996,10658,9308
K00678,0,3,0,0,0,0,0,0,4,0,2
K00679,166,855,58,47,9,451,22,376,762,83,56
K00680,0,0,0,0,0,0,0,0,0,0,0
K00681,18827,36833,21360,20441,33769,35766,16023,30051,31141,21603,31599
K00682,3,3,0,1,7,2,1,1,6,0,1
K00683,356,756,330,199,712,745,294,507,424,371,316
K00684,3018,2988,1681,2062,4288,2942,1269,2291,2576,1585,3250
K00685,126,348,24,2,40,209,25,39,270,24,11
K00686,0,1,1,6,2,2,4,3,3,2,1
K00687,0,0,0,0,2,1,0,0,0,0,0
K00688,544,9126,15803,12073,3519,9995,13632,11237,5451,14618,18474
K00690,75,4253,14116,9789,1454,5929,12857,4055,1927,12393,8509
K00691,819,237,391,452,162,271,249,424,266,244,458
K00692,68,6,1,11,11,7,2,14,29,2,10
K00693,14,14,16,18,6,54,14,45,16,27,30
K00694,28,461,190,186,804,395.5,62,176.5,398,91,427
K00695,3,2,4,0,9,8,2,3,3,13,1
K00696,42,3211,6826,5198,299,3491,6487,3780,1347,6924,5574
K00697,127,341,529,609,309,568,306,303,248,417,736
K00698,195,92,300,46,22,160,101,137,161,86,79
K00699,13,23,32,26,13,37,9,75,77,17,33
K00700,520,6916,11766,8396,3123,7142,9942,7723,4161,11205,9733
K00701,3,74,22,18,114,74,13,38,164,42,40
K00702,15,11,9,2,8,4,9,5,8,7,6
K00703,2028,8182,7813,5651,2463,5117,6462,5564,5368,7352,7474
K00705,255,5250,8558,5447,1362,4434,8058,5918,3205.5,8582,5584
K00706,43,24,84,112,8,70,36,112,89,52,108
K00709,0,8,210,198,2,27,286,75,8,243,74
K00710,207,167,271,200,50,284,118,398,333,165,232
K00712,14,30,35,25,21,14,58,10,17,31,41
K00713,2,14,29,7,2,6,18,21,10,16,23
K00714,0,0,0,0,1,0,0,0,4,0,0
K00715,0,1,1,0,0,0,1,2,2,1,0
K00716,1,0,0,2,0,1,0,0,0,0,0
K00717,12,26,2,7,1,12,5,22,15,5,7
K00718,16,15,19,26,10,11,47,17,18,28,8
K00719,0,0,1,0,0,0,0,0,0,0,0
K00720,43,106,43,18,78,94,33,41,69,5,26
K00721,4671,6476,9859,7542,12266,6669,10082,6592,4680,9494,8582
K00722,0,0,2,0,1,0,1,0,0,2,1
K00725,6,0,1,0,4,0,6,1,0,0,0
K00726,197,369,158,145,25,241,80,403,354,118,168
K00727,1,0,2,0,0,0,1,3,0,1,3
K00728,112,110,107,168,162,159,72,160,174,99,120
K00729,100,180,124,97,231,202,168,205,223,117,99
K00731,102,90,76,29,6,104,42,179,182,60,55
K00733,50,235,73,84,57,69,65,51,103,50,65
K00734,11,19,20,21,1,10,14,33,21,7,13
K00735,0,0,0,0,0,2,0,0,1,0,0
K00736,7,18,10,3,3,9,5,9,18,3,4
K00737,2597,1558,3004,2213,3395,2014,4137,1595,767,2799,2711
K00738,1,0,1,0,0,2,0,6,6,0,0
K00741,1,0,0,0,0,0,1,1,0,2,1
K00742,1,1,2,0,1,2,0,0,0,1,2
K00743,1,7,23,5,13,6,22,10,3,19,7
K00744,5,1,1,0,0,0,0,1,1,0,0
K00745,3,1,6,4,2,1,4,5,1,5,3
K00746,0,0,1,2,1,2,0,0,1,2,0
K00748,13467,9098,17291,14248,14419,11376,17236,10952,6096,17891,15356
K00749,15,19,36,47,14,41,14,49,27,31,40
K00750,81,82,93,69,27,111,47,146,138,51,46
K00752,5,137,106,106,119,91,122,318,40,58,119
K00753,15,9,14,13,10,16,14,29,41,26,20
K00754,2608,1234,1113,1456,1658,1259,999,1757,1084,1402,1496
K00756,110,1722,929,740,1424,1474,813,1455,872,851,1296
K00757,2426,1253,717,736,1799,907,463,1997,1191,675,571
K00758,3465,4116,1661,2447,5339,3040,1250,3416,3112,1527,4262
K00759,6121,10557,7790,6886,11366,8466,7712,9008,6193,8411,10733
K00760,1557,2915,1485,1567,3097,2625,1246,2498,2471,1332,2405
K00761,2560,4267,4945,3812,4298,3841,4525,3977,3335,4844,5069
K00762,9190,8619,10038,10754,12656,9055,9523,10021,5675,12123,12160
K00763,1817,4149,2388,3025,2278,3860,1555,3597,3555,2239,4769
K00764,26467,27218,28055,24491,34193,24601,22962,31588,19522,28744,29946
K00765,8595,10050,10168.5,8169.5,13308,10137,9072,8165.5,6686,11075.5,11310
K00766,12465,11016,14122,11377,17271,10346,12534,12742,8829,14569,12360
K00767,9973,10495.5,10490,8621,13102,11003.5,9678,8154,6447,10300.5,11493.5
K00768,1854,3064,2209,2213,2347,3008,1731,2478,3109,1739,3617
K00769,696,1413,1346,1107,382,1494,1330,1207,1238,1248,2019
K00771,51,16,99,99,5,60,40,114,101,43,65
K00772,4023,6135,10230,7628,11826,7886,8893,8048,4171,9705,9161
K00773,17938,16045,19826,16826,19839,18386,16357,20790,12637,20677,20133
K00774,0,9,2,2,0,1,1,1,2,0,0
K00778,21,123,21,29,4,96,18,33,132,13,24
K00779,50,153,26,30,11,119,17,43,200,25,32
K00780,79,338,29,62,2,281,18,84,593,60,38
K00781,1,11,3,3,4,7,2,3,13,2,1
K00782,74,232,104,1,557,145,46,90,241,18,0
K00783,2976,2894,3011,2133,2576,2361,2966,2263,2214,2885,2307
K00784,3625,6691,6069,4652,6590,5411,5846,5136,5491,6138,4415
K00785,0,0,0,0,1,0,1,0,0,0,0
K00786,823,1407,557,674,1990,1130,602,1064,961,766,1032
K00787,129,436,136,126,20,340,64,267,491,95,138
K00788,4464,4436,8540,6231,5410,5408,8451,4798,3318,8820,6846
K00789,24545,29521,25695,23415,29347,29480,20343,34760,24052,27803,39562
K00790,20475,18973,23185,19999,21496,23043,19988,23466,13376,26960,31202
K00791,11961,10567,13252,11714,13126,14354,12344,11037,7759,14771,18089
K00793,8497,8232,10230,8741,12134,8243,9820,9146,5447,11097,9077
K00794,5431,5457,6087,5212,7246,5222,5941,5452,3814,6119,6578
K00795,7861,5573,6613,6911,7812,7187,6241,7036,4139,7558,9586
K00796,12910.5,10482.16667,13903,12269.33333,17969.33333,10941,12738,12369.33333,7637.5,14804.66667,12680.16667
K00797,8320,5645,11938,9308,9032,7297,10810.5,9314,4272,11962,9952
K00798,2412,7145,5266,4091,5627,5140,4710,5430,4694,5345,5194
K00799,11094,22615,20782,15101,12548,22501,18477,15154,18633,20052,20809
K00800,17745.5,13465,18358,15790,22724.5,13913,17189.5,16084,10590,18758.5,18620.5
K00801,295,1325,396,455,972,966,371,1084,896,364,554
K00802,2,1,1,2,6,5,2,8,2,0,2
K00803,2555,3162,1169,517,2919,2581,922,1726,2582,1535,1057
K00804,120,89,89,44,13,121,37,221,193,64,55
K00805,144,1164,446,373,857,763,372,975,577,455,539
K00806,10074,7713,11245,9049,12617,8336,10681,8209,6006,11131,7897
K00808,24,14,29,14,3,40,13,24,25,8,9
K00809,8737,9122,8745,7829,16334,6236,7355,12844,4838,8604,7099
K00811,30,288,22,22,4,43,15,28,57,23,26
K00812,28737,25735,30863,26567,39454,26437,27758,37483,16599,31946,31091
K00813,1101,1179,610,550,983,1249,371,806,1080,667,667
K00814,502,1167,491,379,234,823,179,709,1263,264,411
K00815,179,794,191,136,238,479,150,394,664,146,223
K00816,316,416,228,218,192,405,144,747,618,179,357
K00817,18893,14408,18125,14050,26777,17554,16575,14620,11708,19424,15565
K00818,142,642,91,118,255,336,87,195,422,153,247
K00819,3942,2480,2175,2636,2725,2830,1520,4227,2086,2331,3985
K00820,32530,29259,35728,31836,39735,31492,28863,38544,21426,37604,40286
K00821,17978,13715,20441,18113,17970,18428,17265,20902,11306,21830,28269
K00822,15089,13155,14410,12909,16246,15515,11105,16235,9744,15627,17044
K00823,926,3274,1092,1055,3731,2799,794,2667,2754,1207,2569
K00824,3476,3001,2594,2529,3521,3334,2177,2503,2630,2571,3705
K00825,183,168,163,134,34,175,47,144,200,71,138
K00826,20506,24963,21808,18789,36975,21407,17559,28296,18396,21688,21593
K00827,513,779,326,276,1164,430,211,640,586,262,531
K00830,6222,11817,11241,9245,10758,11567,9242,10972,9567,11579,10755
K00831,10978,12216,8378,8068,16363,11457,5694,12211,9363,8024,10513
K00832,1414,2253,1095,1936,1069,2114,704,2268,2151,1229,3108
K00833,3702,4485,7722,5146,7849,4111,7078,5058,3764,7685,3665
K00835,2179,585,229,389,2511,745,114,245,868,344,917
K00836,133,351,98,176,447,264,70,297,262,159,187
K00838,12,14,16,28,35,19,18,24,28,15,25
K00839,175,475,251,57,2034,609,166,118,269,341,112
K00840,1151,510,413,311,1007,615,250,527,473,487,517
K00841,229,555,295,316,911,412,338,500,372,325,418
K00842,31,30,3,0,22,36,5,0,15,4,2
K00844,37,54,107,78,16,55,38,112,132,45,87
K00845,2608,5243,6690,4519,3886,5388,5590,4170,3624,6663,5325
K00846,23,38,13,14,3,28,7,35,65,20,5
K00847,14141,14853,20438,16202,17384,15305,19756,16962,10319,19821,17853
K00848,29,793,471,126,629,1172,323,656,706,553,239
K00849,1710,2365,1928,1834,2739,2785,1770,2731,1948,2289,2442
K00850,1591,2223,1417,1541,876,1931,869,2872,2224,1246,1767
K00851,278.5,521,310,287,742,673,295,349,449,529.5,607
K00852,4059,6728,9947,7295,6079,7810,8928,8574,5770,9739,8148
K00853,28,515,244,294,692,856,163,316,559,530,517
K00854,3176.5,8387.5,10663.5,9666.5,5101.5,11499.5,8452.5,9741,7201.5,10863.5,17943.5
K00855,1955,2298,4586,3220,2130,1687,4226,2996,1564,4675,3606
K00856,2139,2968,941,906,2657,2067,725,1699,2289,1084,1390
K00857,4966,5045,2599,3225,5454,3860,2319,4739,3522,2879,4585
K00858,11691,17543,17057,13394,16458,16860,15523,15402,12339,17827,20382
K00859,7152,4711,6987,5178,7756,5290,6830,4234,3427,7205,5420
K00860,5449,5367,6838,5254,7673,5947,6829,5752,3276,7724,6821
K00861,68,415,51,37,4,182,18,74,351,31,41
K00862,51,156,160,119,35,309,123,116,184,198,149
K00863,480,1378,381,412,230,1173,213,482,1419,416,956
K00864,12019,16305,13253,12025,18601,17745,9837,18888,13243,13302,17250
K00865,1671,1810,443,480,3409,1226,415,971,1558,761,698
K00866,1,7,5,1,7,9,3,1,1,1,3
K00867,133,512,190,294,145,423,144,391,343,231,513
K00868,165,651,374,466,130,565,219,632,613,319,651
K00869,1461,2020,742,957,3875,1377,580,1715,1300,676,1083
K00870,90,161,95,110,93,143,63,177,181,53,113
K00871,80,59,75,49,38,65,48,64,115,49,54
K00872,1288,3137,5416,4158,4691,5071,4400,5028,2311,5249,6909
K00873,14276,20320,17353,15333,14961,18689,14777,18230,15728,16715,20069
K00874,1130,1923,1675,1835,2947,3354,1211,2356,1948,1968,2858
K00875,142,42,92,93,12,156,39,143,124,101,110
K00876,1021,2653,3073,912,2142,1915,3342,1404,1843,2774,977
K00877,10,12,33,69,38,31,43,39,13,31,80
K00878,131,119,460,649,21,208,371,378,194,351,961
K00879,2,15,10,3,8,13,9,21,12,6,5
K00880,18.5,17.5,21.5,112.5,24.5,45.5,29.5,40,40.5,21.5,228.5
K00881,0,0,1,0,0,1,0,0,0,0,0
K00882,8,3,7,4,13,8,6,7,3,6,8
K00883,1549,1126,622,877,899,1035,469,996,936,549,1382
K00884,61,192,90,70,123,241,74,179,312,137,108
K00885,21,10,17,38,19,23,25,28,9,26,65
K00886,75,186,108,230,131,145,83,181,141,70,305
K00887,4,5,7,2,1,1,4,4,6,0,5
K00888,22,10,32,3,5,24,12,46,51,6,14
K00889,562.5,1134,489.5,408,77,935,227,777,1541.5,312,411
K00891,7460,4849,6511,5040,8753,5478,7125,4423,3749,7092,5411
K00892,0,0,6,9,33,4,15,27,17,7,13
K00893,27,112,39,49,31,62,77,43,95,42,49
K00894,71,366,31,27,20,172,24,23,329,25,23
K00895,1642,1435,1465,806,2314,1902,1074,2063,1509,1385,1269
K00897,50,48,62,58,37,69,60,86,28,61,66
K00898,289,736,210,208,56,460,106,506,804,148,194
K00899,401,1932,652,599,439,1455,493,1120,1048,825,1446
K00900,52,48,65,75,9,53,32,133,112,36,89
K00901,1759,2706,2066,893,1189,1736,1742,1165,1968,2006,778
K00902,20,303,20,20,7,46,6,39,78,10,34
K00903,117,16,26,31,47,29,26,29,12,12,31
K00904,4,25,15,12,16,15,23,16,9,18,13
K00905,4,8,18,0,7,7,6,16,11,3,4
K00906,3779,977,460,187,5516,703,260,391,766,406,346
K00907,24,20,35,11,8,26,17,41,36,11,26
K00908,28,45,27,14,10,27,9,46,35,10,30
K00909,14,19,27,27,5,16,12,48,34,20,25
K00910,185,170,253,395,32,276,110,646,455,158,374
K00911,86,55,77,81,7,67,26,130,92,41,64
K00912,8496,4854,5565,5435,8945,5601,6129,5242,4288,6150,5703
K00913,12,193,6,3,4,22,1,1,25,5,0
K00914,265,1050,242,175,86,488,127,402,900,142,224
K00915,39,328,6,9,2,128,10,23,266,14,10
K00916,37,18,29,22,14,32,11,28,11,22,48
K00917,0,1,1,0,1,2,0,0,2,2,0
K00918,27,2,1,0,108,1,0,0,6,0,0
K00919,6119,9393,8140,5491,7412,7919,8746,6602,6578,8240,8482
K00920,3.5,2,1.5,7,4,12,8,17,8.5,3,9
K00921,318,664,248,156,58,420,127,466,536,170,185
K00922,414,210,368,262,87,360,181,418,410,215,149
K00923,9,17,21,14,5,16,7,27,34,9,5
K00924,93,76,131,44,33,101,43,56,116,38,50
K00925,191,870,385,344,1189,1136,289,939,967,448,655
K00926,451,2792,757,608,5070,1675,749,2673,1500,846,906
K00927,20635,22027.5,22082.5,19507.5,26310.5,21091,19051.5,24042,16490.5,22901,23855
K00928,19904,18481,24025,20880,29597,19882,20070,22898,14303,25522,24995
K00929,0,0,0,0,0,0,0,11,0,0,0
K00930,10411,8755.5,12573.5,9873,12464.5,9924.5,11681,9716.5,6734,13541.5,10925
K00931,13132,12344,15972,13460,14911,13561,14129,11665,9084,16604,16085
K00932,2,0,0,0,0,1,0,0,6,1,0
K00933,2172,809,1111,576,339,1297,406,1305,1665,529,775
K00934,33,16,13,12,1,10,5,18,23,9,12
K00936,23,377,66,33,644,192,36,120,216,23,30
K00937,3526,8732,13676,10916,4369,8963,11666,8255,7140,12566,9854
K00938,41,85,86,61,41,109,46,69,132,69,90
K00939,10639,11474,10867,9759,13118,10936,8981,12793,8868,10796,14172
K00940,7296,8272,7901,7153,9799,7247,7080,10100,6043,8220,8011
K00941,7483,3947,10109,9184,8097,5910,8982,8489,3017,9968,9927
K00942,8790,5662,9245,7251,8854,6065,8348,6497,4490,8822,6945
K00943,6293,6294,7579,5694,10644,6620,7208,5948,4596,7585,6880
K00944,42,32,41,22,18,34,26,54,37,19,35
K00945,8664,4924,4530,4552,9935,4712,4699,5381,3728,5414,5219
K00946,10367,6472,9709,8129,11413,7587,8887,6394,4574,10616,8945
K00947,37,20,4,69,37,15,0,23,6,2,92
K00948,17128,23824,19143,16934,22673,22659,16438,22724,17370,20374,27220
K00949,512,781,381,472,659,672,465,649,534,442,539
K00950,6460.5,3734.166667,6366.5,4072.833333,6874.833333,4535.5,6258.5,3920.333333,2868.5,6614.166667,4407.666667
K00951,14543,16472.5,19537.5,15487,17810.5,14020.5,16650.5,16458.5,13685.5,15979,15364.5
K00952,21,245,40,37,1932,62,45,80,169,34,42
K00953,997,930,1483,1225,1346,1147,1724,1284,704,1393,1279
K00954,7330,5230,7903,6590,8747,6144,7445,6296,3879,7997,7301
K00955,3375,7299,2754,4561,4727,6386,2182,3798,5350,3443,6595
K00956,2848,2096,927,1752,2040,2585,709,1449,1994,1670,2312
K00957,3756,5303,2319,3747,3485,5066,1645,3249,4651,3054,5311
K00958,5400,6267,8031,5710,12294,5691,6831,6582,5212,7935,5897
K00960,102,334,77,86,268,197,62,208,227,108,248
K00962,36088,29445,40496,36716,37224,37033,32645,47946,24401,43830,45996
K00963,9846,5297,7792,7661,10165,6355,6731,6864,4563,7522,7924
K00965,1261,975,711,615,4873,922,508,989,774,769,1273
K00966,1033,3952,6858,5146,6629,2964,6364,5197,2518,6760,5523
K00967,328,686,356,292,200,417,275,454,687,292,256
K00968,88,67,87,31,128,72,84,82,71,69,110
K00969,4505,3623,5664,4321,5166,3964,5570,4105,2616,5906,4341
K00970,15665,14384,14344,11542,14299,15146.5,13594,12496,9088,15956,15874.5
K00971,4438,4968.5,6940,5035,5874,4533.5,6739.5,3720,3913,7423,4895
K00972,314,1283,479,487,392,962,255,525,1168,400,841
K00973,12102,8450,9582,8584,16024,9430,8550,8040,6682,10110,9406
K00974,7268,5911,9023,4677,8433,6541.5,8172,5718,4453,8942,5315.5
K00975,205,4629,7838,5173,1949,5523,6168,4531,2834,7170,8209
K00976,12,709,14,6,5,63,11,10,74,3,2
K00977,1,8,0,1,0,2,0,1,0,2,1
K00978,4764,2662,4112,2642,7898,2781,4201,2862,2114,3903,2275
K00979,11832,7107,7777,6700,12204,7712,8031,7153,5798,8655,7550
K00980,1398,671,868,756,1570,867,961,956,622,1567,900
K00981,5800,5011,7021,4526,5672,4290,6913,3903,3859,6460,4321
K00982,3147,5036,2206,3085,5818,4370,1448,3512,5061,1712,4936
K00983,1405,923,1165,690,2632,818,1471,704,772,1097,888
K00984,0,0,0,0,0,0,0,0,0,0,0
K00986,350,181,286,381,538,469,338,608,299,322,574
